2.88E+00,5.20E-07,1.98E+01
2.89E+00,5.20E-07,1.96E+01
2.90E+00,5.21E-07,1.91E+01
2.91E+00,5.27E-07,1.92E+01
2.92E+00,5.18E-07,1.86E+01
2.93E+00,5.20E-07,1.89E+01
2.94E+00,5.23E-07,1.86E+01
2.95E+00,5.19E-07,1.88E+01
2.96E+00,5.23E-07,1.87E+01
2.97E+00,5.20E-07,1.89E+01
2.98E+00,5.22E-07,1.89E+01
2.99E+00,5.24E-07,1.93E+01
3.00E+00,5.25E-07,1.99E+01
3.01E+00,5.26E-07,1.99E+01
3.02E+00,5.24E-07,2.00E+01
3.03E+00,5.24E-07,2.00E+01
3.04E+00,5.30E-07,1.96E+01
3.05E+00,5.16E-07,2.03E+01
3.06E+00,5.27E-07,1.97E+01
3.07E+00,5.22E-07,1.98E+01
3.08E+00,5.24E-07,2.01E+01
3.09E+00,5.24E-07,2.01E+01
