3.28000000e+00,4.20479715e-07,2.81060000e+01,8.00000000e-02
3.38000000e+00,4.35454025e-07,2.99110000e+01,8.00000000e-02
3.48000000e+00,4.52726548e-07,3.13100000e+01,8.00000000e-02
3.58000000e+00,4.51647112e-07,3.13150000e+01,8.00000000e-02
3.68000000e+00,4.63856267e-07,2.99390000e+01,8.00000000e-02
3.78000000e+00,4.64772989e-07,2.95680000e+01,8.00000000e-02
3.88000000e+00,4.71296699e-07,2.94690000e+01,8.00000000e-02
3.98000000e+00,4.73196170e-07,3.04140000e+01,8.00000000e-02
4.08000000e+00,4.75973314e-07,3.07000000e+01,8.00000000e-02
4.18000000e+00,4.73634237e-07,3.03540000e+01,8.00000000e-02
4.28000000e+00,4.78140719e-07,3.03490000e+01,8.00000000e-02
4.38000000e+00,4.77161310e-07,2.94490000e+01,8.00000000e-02
4.48000000e+00,4.72720175e-07,2.96760000e+01,8.00000000e-02
4.58000000e+00,4.63930419e-07,3.11410000e+01,8.00000000e-02
4.68000000e+00,4.74148048e-07,3.07910000e+01,8.00000000e-02
1.80000000e+00,1.15584060e-07,3.25000000e-01,1.00000000e-01
1.90000000e+00,1.40932053e-07,7.09000000e-01,1.00000000e-01
2.00000000e+00,1.66075399e-07,1.27800000e+00,1.00000000e-01
2.10000000e+00,1.95852893e-07,2.05800000e+00,1.00000000e-01
2.20000000e+00,2.07019457e-07,3.73400000e+00,1.00000000e-01
2.30000000e+00,2.31698461e-07,5.21800000e+00,1.00000000e-01
2.40000000e+00,2.58677979e-07,7.42300000e+00,1.00000000e-01
2.50000000e+00,2.76712227e-07,8.71100000e+00,1.00000000e-01
2.60000000e+00,3.00399097e-07,9.78900000e+00,1.00000000e-01
2.70000000e+00,3.21038784e-07,1.13640000e+01,1.00000000e-01
2.80000000e+00,3.36483676e-07,1.37760000e+01,1.00000000e-01
2.90000000e+00,3.56735796e-07,1.71710000e+01,1.00000000e-01
3.00000000e+00,3.69235971e-07,1.97220000e+01,1.00000000e-01
3.10000000e+00,3.82608482e-07,2.21010000e+01,1.00000000e-01
3.20000000e+00,4.01184730e-07,2.54300000e+01,1.00000000e-01
3.30000000e+00,4.17281613e-07,2.81560000e+01,1.00000000e-01
3.40000000e+00,4.34591653e-07,3.01130000e+01,1.00000000e-01
3.50000000e+00,4.45604750e-07,3.11280000e+01,1.00000000e-01
3.60000000e+00,4.60241480e-07,3.09530000e+01,1.00000000e-01
3.70000000e+00,4.68039674e-07,2.96330000e+01,1.00000000e-01
3.80000000e+00,4.65262763e-07,2.88390000e+01,1.00000000e-01
3.90000000e+00,4.72613531e-07,2.92720000e+01,1.00000000e-01
4.00000000e+00,4.74943048e-07,2.94220000e+01,1.00000000e-01
4.10000000e+00,4.76358691e-07,2.99470000e+01,1.00000000e-01
4.20000000e+00,4.80778804e-07,2.94200000e+01,1.00000000e-01
4.30000000e+00,4.75815994e-07,2.92300000e+01,1.00000000e-01
4.40000000e+00,4.76448215e-07,2.93120000e+01,1.00000000e-01
4.50000000e+00,4.73366023e-07,2.99030000e+01,1.00000000e-01
4.60000000e+00,4.70908917e-07,3.02000000e+01,1.00000000e-01
1.82000000e+00,1.16212083e-07,3.10000000e-01,1.20000000e-01
1.92000000e+00,1.39982099e-07,6.01000000e-01,1.20000000e-01
2.02000000e+00,1.65467918e-07,1.15800000e+00,1.20000000e-01
2.12000000e+00,1.91936444e-07,1.90200000e+00,1.20000000e-01
2.22000000e+00,2.15542255e-07,3.70900000e+00,1.20000000e-01
2.32000000e+00,2.32559705e-07,5.40000000e+00,1.20000000e-01
2.42000000e+00,2.57576453e-07,7.05100000e+00,1.20000000e-01
2.52000000e+00,2.77509416e-07,8.16600000e+00,1.20000000e-01
2.62000000e+00,3.00232806e-07,9.62700000e+00,1.20000000e-01
2.72000000e+00,3.22715087e-07,1.17950000e+01,1.20000000e-01
2.82000000e+00,3.34188926e-07,1.37320000e+01,1.20000000e-01
2.92000000e+00,3.54527147e-07,1.72670000e+01,1.20000000e-01
3.02000000e+00,3.70995533e-07,2.01670000e+01,1.20000000e-01
3.12000000e+00,3.88144197e-07,2.33540000e+01,1.20000000e-01
3.22000000e+00,4.05461323e-07,2.48820000e+01,1.20000000e-01
3.32000000e+00,4.18232838e-07,2.82520000e+01,1.20000000e-01
3.42000000e+00,4.34346339e-07,3.01030000e+01,1.20000000e-01
3.52000000e+00,4.46911703e-07,3.14310000e+01,1.20000000e-01
3.62000000e+00,4.53210571e-07,3.07020000e+01,1.20000000e-01
3.72000000e+00,4.62515372e-07,2.93760000e+01,1.20000000e-01
3.82000000e+00,4.64886421e-07,2.91250000e+01,1.20000000e-01
3.92000000e+00,4.72532047e-07,2.84830000e+01,1.20000000e-01
4.02000000e+00,4.77182116e-07,2.94170000e+01,1.20000000e-01
4.12000000e+00,4.71183227e-07,2.98970000e+01,1.20000000e-01
4.22000000e+00,4.79144363e-07,2.94960000e+01,1.20000000e-01
4.32000000e+00,4.77866197e-07,2.89380000e+01,1.20000000e-01
4.42000000e+00,4.72971447e-07,2.86950000e+01,1.20000000e-01
4.52000000e+00,4.72422061e-07,2.91180000e+01,1.20000000e-01
4.62000000e+00,4.70477097e-07,2.99820000e+01,1.20000000e-01
1.84000000e+00,1.19308720e-07,2.12000000e-01,1.40000000e-01
1.94000000e+00,1.42695788e-07,6.27000000e-01,1.40000000e-01
2.04000000e+00,1.68904616e-07,1.02300000e+00,1.40000000e-01
2.14000000e+00,1.87054744e-07,2.00300000e+00,1.40000000e-01
2.24000000e+00,2.08853789e-07,3.28200000e+00,1.40000000e-01
2.34000000e+00,2.38169629e-07,5.59100000e+00,1.40000000e-01
2.44000000e+00,2.59264805e-07,6.99300000e+00,1.40000000e-01
2.54000000e+00,2.83701906e-07,8.23500000e+00,1.40000000e-01
2.64000000e+00,3.02922440e-07,1.00160000e+01,1.40000000e-01
2.74000000e+00,3.21106521e-07,1.15650000e+01,1.40000000e-01
2.84000000e+00,3.40353962e-07,1.43240000e+01,1.40000000e-01
2.94000000e+00,3.56807845e-07,1.70520000e+01,1.40000000e-01
3.04000000e+00,3.75203291e-07,2.03430000e+01,1.40000000e-01
3.14000000e+00,3.92179140e-07,2.30170000e+01,1.40000000e-01
3.24000000e+00,4.14827110e-07,2.59070000e+01,1.40000000e-01
3.34000000e+00,4.23847769e-07,2.83380000e+01,1.40000000e-01
3.44000000e+00,4.36063650e-07,2.91930000e+01,1.40000000e-01
3.54000000e+00,4.48794994e-07,3.01790000e+01,1.40000000e-01
3.64000000e+00,4.58486877e-07,2.97810000e+01,1.40000000e-01
3.74000000e+00,4.62979196e-07,2.90060000e+01,1.40000000e-01
3.84000000e+00,4.69640378e-07,2.79240000e+01,1.40000000e-01
3.94000000e+00,4.71944736e-07,2.82350000e+01,1.40000000e-01
4.04000000e+00,4.75242923e-07,2.85760000e+01,1.40000000e-01
4.14000000e+00,4.80372843e-07,2.86680000e+01,1.40000000e-01
4.24000000e+00,4.80905378e-07,2.82240000e+01,1.40000000e-01
4.34000000e+00,4.75746624e-07,2.82390000e+01,1.40000000e-01
4.44000000e+00,4.74401554e-07,2.79590000e+01,1.40000000e-01
4.54000000e+00,4.69005148e-07,2.81460000e+01,1.40000000e-01
4.64000000e+00,4.69913511e-07,2.96000000e+01,1.40000000e-01
