1.72000000e+00,1.39207564e-07,9.89000000e-01,2.00000000e-02
1.82000000e+00,1.73557729e-07,1.55400000e+00,2.00000000e-02
1.92000000e+00,2.09059483e-07,2.12100000e+00,2.00000000e-02
2.02000000e+00,2.34735369e-07,2.96400000e+00,2.00000000e-02
2.12000000e+00,2.68323598e-07,4.98600000e+00,2.00000000e-02
2.22000000e+00,2.90635085e-07,6.22900000e+00,2.00000000e-02
2.32000000e+00,3.21401774e-07,8.47800000e+00,2.00000000e-02
2.42000000e+00,3.51558892e-07,1.13250000e+01,2.00000000e-02
2.52000000e+00,3.88255951e-07,1.28530000e+01,2.00000000e-02
2.62000000e+00,4.11484830e-07,1.48790000e+01,2.00000000e-02
2.72000000e+00,4.26251441e-07,1.60570000e+01,2.00000000e-02
2.82000000e+00,4.51801942e-07,1.77650000e+01,2.00000000e-02
2.92000000e+00,4.77222861e-07,2.04340000e+01,2.00000000e-02
3.02000000e+00,4.97835154e-07,2.38100000e+01,2.00000000e-02
3.12000000e+00,5.21611321e-07,2.59910000e+01,2.00000000e-02
3.22000000e+00,5.39060338e-07,2.73660000e+01,2.00000000e-02
3.32000000e+00,5.61329066e-07,2.82240000e+01,2.00000000e-02
3.42000000e+00,5.75017022e-07,2.97600000e+01,2.00000000e-02
3.52000000e+00,5.89842726e-07,2.85230000e+01,2.00000000e-02
3.62000000e+00,6.06433219e-07,2.83070000e+01,2.00000000e-02
3.72000000e+00,6.09014886e-07,2.63310000e+01,2.00000000e-02
3.82000000e+00,6.11289549e-07,2.38150000e+01,2.00000000e-02
3.92000000e+00,6.15568380e-07,2.37470000e+01,2.00000000e-02
4.02000000e+00,6.22280321e-07,2.42000000e+01,2.00000000e-02
4.12000000e+00,6.28812789e-07,2.42110000e+01,2.00000000e-02
4.22000000e+00,6.28465910e-07,2.28160000e+01,2.00000000e-02
4.32000000e+00,6.28785587e-07,2.26850000e+01,2.00000000e-02
4.42000000e+00,6.29502981e-07,2.33740000e+01,2.00000000e-02
4.52000000e+00,6.28150987e-07,2.18230000e+01,2.00000000e-02
4.62000000e+00,6.26724488e-07,2.16430000e+01,2.00000000e-02
1.82000000e+00,1.67632608e-07,5.09000000e-01
1.92000000e+00,1.86820673e-07,1.48600000e+00
2.02000000e+00,2.17028881e-07,2.78100000e+00
2.12000000e+00,2.46794390e-07,4.53100000e+00
2.22000000e+00,2.71000348e-07,6.41000000e+00
2.32000000e+00,3.01893292e-07,9.27500000e+00
2.42000000e+00,3.36253743e-07,1.34200000e+01
2.52000000e+00,3.65530653e-07,1.55270000e+01
2.62000000e+00,3.93391778e-07,1.69450000e+01
2.72000000e+00,4.19058090e-07,1.91460000e+01
2.82000000e+00,4.47323428e-07,2.19020000e+01
2.92000000e+00,4.63462295e-07,2.43630000e+01
3.02000000e+00,4.87602066e-07,2.86400000e+01
3.12000000e+00,5.09410837e-07,3.08270000e+01
3.22000000e+00,5.26943546e-07,3.18100000e+01
3.32000000e+00,5.53636209e-07,3.38780000e+01
3.42000000e+00,5.70192114e-07,3.41280000e+01
3.52000000e+00,5.81731736e-07,3.27770000e+01
3.62000000e+00,5.95729347e-07,3.18510000e+01
3.72000000e+00,5.97957677e-07,2.95310000e+01
3.82000000e+00,6.04041286e-07,2.58040000e+01
3.92000000e+00,5.99217798e-07,2.67470000e+01
4.02000000e+00,6.10443890e-07,2.69140000e+01
4.12000000e+00,6.11193913e-07,2.75180000e+01
4.22000000e+00,6.17598553e-07,2.56150000e+01
4.32000000e+00,6.16821540e-07,2.44900000e+01
4.42000000e+00,6.10448982e-07,2.63140000e+01
4.52000000e+00,6.02438059e-07,2.42160000e+01
4.62000000e+00,5.99025227e-07,2.41610000e+01
1.88000000e+00,1.50938435e-07,3.88000000e-01
1.98000000e+00,1.91093651e-07,8.65000000e-01
2.08000000e+00,2.20511892e-07,1.77100000e+00
2.18000000e+00,2.42297880e-07,3.22500000e+00
2.28000000e+00,2.72657617e-07,4.95600000e+00
2.38000000e+00,3.01333045e-07,8.46300000e+00
2.48000000e+00,3.36262332e-07,1.10210000e+01
2.58000000e+00,3.66633228e-07,1.22100000e+01
2.68000000e+00,3.96021324e-07,1.42820000e+01
2.78000000e+00,4.19704531e-07,1.60520000e+01
2.88000000e+00,4.40995467e-07,1.78310000e+01
2.98000000e+00,4.62182608e-07,2.14560000e+01
3.08000000e+00,4.88799729e-07,2.49390000e+01
3.18000000e+00,5.00630068e-07,2.61350000e+01
3.28000000e+00,5.29489415e-07,2.70000000e+01
3.38000000e+00,5.48978041e-07,3.08840000e+01
3.48000000e+00,5.65343457e-07,2.88510000e+01
3.58000000e+00,5.79133384e-07,2.97080000e+01
3.68000000e+00,5.84272784e-07,2.72700000e+01
3.78000000e+00,5.93241332e-07,2.44340000e+01
3.88000000e+00,5.94633504e-07,2.33330000e+01
3.98000000e+00,6.06977914e-07,2.35810000e+01
4.08000000e+00,6.14258613e-07,2.40330000e+01
4.18000000e+00,6.18443298e-07,2.28330000e+01
4.28000000e+00,6.15622974e-07,2.15410000e+01
4.38000000e+00,6.15323362e-07,2.11310000e+01
4.48000000e+00,6.12198429e-07,2.15920000e+01
4.58000000e+00,6.00341601e-07,1.98270000e+01
4.68000000e+00,6.03668196e-07,2.01590000e+01
